date,min,max,pm25,q1,q3,stdev,count
2022-07-09T00:00:00.000Z,0.87,2.04,1.3,1.14,1.4,0.186,542
2022-07-10T00:00:00.000Z,0.6,8.97,1.27,1,1.62,1.064,556
2022-07-11T00:00:00.000Z,0.5,1.23,0.8,0.7,0.9,0.132,554
2022-07-12T00:00:00.000Z,0.63,10.43,1.1,0.9,1.4,0.998,571
2022-07-13T00:00:00.000Z,0.83,16.07,1.4,1.27,1.53,1.579,517
2022-07-14T00:00:00.000Z,1.12,20.27,1.65,1.5,2,2.183,547
2022-07-15T00:00:00.000Z,2.7,111.33,4.2,3.9,4.95,8.783,503
2022-07-16T00:00:00.000Z,1.9,5.88,3.5,2.89,4,0.68,548
2022-07-17T00:00:00.000Z,1.7,4.82,2.29,2.13,2.5,0.425,587
2022-07-18T00:00:00.000Z,1.5,3.38,2.29,1.97,2.6,0.383,579
2022-07-19T00:00:00.000Z,1.3,3.5,2.29,2,2.5,0.362,579
2022-07-20T00:00:00.000Z,1.67,7.8,3.5,2.22,4.79,1.612,584
2022-07-21T00:00:00.000Z,3.1,13.35,6.3,4.44,7.6,1.774,577
2022-07-22T00:00:00.000Z,2.4,9.32,4.9,4.53,5.67,1.264,584
2022-07-23T00:00:00.000Z,1.92,4.97,2.73,2.52,3.03,0.612,575
2022-07-24T00:00:00.000Z,3.45,6.9,4.22,4,4.5,0.72,577
2022-07-25T00:00:00.000Z,1.9,7.47,4.09,2.79,6.33,1.723,592
2022-07-26T00:00:00.000Z,1.1,9.6,1.93,1.73,2.22,0.742,586
2022-07-27T00:00:00.000Z,1.4,5.13,2.29,2,2.71,0.55,585
2022-07-28T00:00:00.000Z,1.4,14.65,3.2,2.92,3.9,1.089,572
2022-07-29T00:00:00.000Z,0.7,2.4,1.7,1.42,1.85,0.35,561
2022-07-30T00:00:00.000Z,0.5,3.37,1.1,0.8,2.2,0.758,567
2022-07-31T00:00:00.000Z,1.3,5.78,2.57,2.33,3,0.558,565
2022-08-01T00:00:00.000Z,1.27,136.82,2.35,2.1,3.37,8.998,487
2022-08-02T00:00:00.000Z,0.9,13.17,1.3,1.2,1.6,1.256,474
2022-08-03T00:00:00.000Z,1,2.65,1.4,1.23,1.6,0.296,502
2022-08-04T00:00:00.000Z,1.38,2.9,1.9,1.7,2.33,0.358,468
2022-08-05T00:00:00.000Z,1.6,4.4,2.97,2.63,3.3,0.546,518
2022-08-06T00:00:00.000Z,1.4,3.5,2.13,1.8,2.6,0.475,561
2022-08-07T00:00:00.000Z,1.95,4.2,2.47,2.29,2.6,0.252,390
2022-08-08T00:00:00.000Z,1.8,15.23,2.9,2.47,4.2,1.951,489
2022-08-09T00:00:00.000Z,1.8,3.7,2.7,2.4,2.9,0.349,563
2022-08-10T00:00:00.000Z,1.4,15.43,2.5,2.17,2.83,1.759,478
2022-08-11T00:00:00.000Z,1.6,52.77,2.5,2.1,4.8,4.419,465
2022-08-12T00:00:00.000Z,1,2.9,1.8,1.57,2.29,0.445,574
2022-08-13T00:00:00.000Z,1.3,5.7,1.92,1.7,3.3,1.018,590
2022-08-14T00:00:00.000Z,2.4,5.5,3.43,3.03,3.9,0.618,560
2022-08-15T00:00:00.000Z,1.57,5.77,2.92,2.13,4.72,1.285,478
2022-08-16T00:00:00.000Z,1.3,3,1.8,1.6,2,0.308,587
2022-08-17T00:00:00.000Z,1.88,5.05,2.6,2.33,2.9,0.558,449
2022-08-18T00:00:00.000Z,3,5.65,3.9,3.65,4.25,0.48,487
2022-08-19T00:00:00.000Z,0.6,4.55,2.2,1.5,3.63,1.137,580
2022-08-20T00:00:00.000Z,0.5,3.7,1.7,1.2,2.25,0.702,539
2022-08-21T00:00:00.000Z,0.6,113.68,1.3,1.1,3.2,16.624,527
2022-08-22T00:00:00.000Z,2,4.09,2.9,2.6,3.2,0.392,355
